0 15
1 17
2 25
3 23
4 18
5 31
6 50
7 64
8 67
9 74
10 74
11 70
12 77
13 85
14 75
15 76
16 73
17 86
18 89
19 95
20 82
21 96
22 89
23 88
24 93
25 89
26 85
27 83
28 92
29 90
30 94
31 109
32 100
33 101
34 99
35 99
36 100
37 91
38 98
39 102
40 104
41 115
42 100
43 102
44 94
45 111
46 103
47 102
48 109
49 92
50 106
51 115
52 108
53 94
54 102
55 107
56 105
57 117
58 112
59 117
60 124
61 107
62 114
63 131
64 131
65 125
66 139
67 135
68 130
69 126
70 141
71 137
72 140
73 156
74 167
75 186
76 182
77 185
78 167
79 207
80 197
81 209
82 206
83 206
84 212
85 190
86 214
87 202
88 210
89 209
90 208
91 193
92 205
93 193
94 190
95 202
96 199
97 200
98 208
99 202
100 198
101 210
102 197
103 214
104 203
