0 15
1 19
2 21
3 18
4 21
5 27
6 52
7 58
8 70
9 68
10 78
11 84
12 82
13 76
14 76
15 72
16 74
17 80
18 79
19 77
20 79
21 84
22 73
23 87
24 81
25 84
26 87
27 96
28 97
29 90
30 89
31 85
32 84
33 80
34 75
35 86
36 89
37 87
38 80
39 87
40 86
41 95
42 83
43 103
44 113
45 107
46 101
47 108
48 102
49 113
50 96
51 119
52 104
53 114
54 118
55 120
56 113
57 127
58 126
59 122
60 134
61 130
62 133
63 137
64 135
65 147
66 162
67 159
68 157
69 160
70 193
71 182
72 206
73 194
74 197
75 206
76 184
77 200
78 193
79 200
80 176
81 196
82 194
83 196
84 184
85 179
86 189
87 205
88 186
89 184
90 200
91 185
92 189
93 207
94 200
95 201
96 193
97 199
98 195
99 201
100 210
101 211
102 215
103 192
104 203
