0.00 3.14 19.58
1.00 3.14 19.58
2.00 3.14 19.58
3.00 3.14 19.58
4.00 3.14 19.58
5.00 1.82 17.79
6.00 1.62 17.31
7.00 1.67 16.98
8.00 1.59 16.67
9.00 1.59 16.50
10.00 1.66 16.82
11.00 1.59 16.33
12.00 1.67 16.27
13.00 1.62 16.11
14.00 1.60 15.99
15.00 1.61 15.64
16.00 1.61 15.60
17.00 1.65 15.04
18.00 1.63 15.56
19.00 1.70 15.09
20.00 1.69 14.99
21.00 1.62 15.20
22.00 1.59 14.97
23.00 1.64 14.77
24.00 1.60 14.61
25.00 1.67 14.27
26.00 1.73 13.87
27.00 1.72 14.01
28.00 1.60 13.84
29.00 1.65 13.82
30.00 1.62 13.44
31.00 1.59 13.14
32.00 1.86 12.37
33.00 1.87 12.13
34.00 1.84 11.97
35.00 1.76 11.75
36.00 1.71 11.98
37.00 1.67 12.24
38.00 1.81 12.27
39.00 1.82 12.24
40.00 1.76 11.92
41.00 1.91 12.32
42.00 2.02 12.41
43.00 1.79 12.12
44.00 1.76 12.32
45.00 1.78 12.05
46.00 1.60 11.30
47.00 1.76 11.51
48.00 1.67 10.80
49.00 1.69 11.33
50.00 1.67 10.99
51.00 1.74 11.09
52.00 1.69 11.36
53.00 1.88 12.09
54.00 1.94 12.27
55.00 1.96 12.26
56.00 2.08 12.40
57.00 2.17 12.10
58.00 2.07 12.21
59.00 1.87 12.22
60.00 2.06 12.32
61.00 2.14 12.44
62.00 2.06 11.88
63.00 2.04 12.21
64.00 1.76 12.41
65.00 1.88 11.81
66.00 2.08 11.82
67.00 2.21 11.58
68.00 1.97 11.90
69.00 1.67 12.44
70.00 1.60 12.45
71.00 1.65 12.63
72.00 1.60 11.86
73.00 1.76 11.46
74.00 2.04 11.44
75.00 2.00 11.56
76.00 2.11 11.71
77.00 2.17 11.77
78.00 1.95 11.46
79.00 2.00 11.57
80.00 1.84 11.64
81.00 1.86 11.43
82.00 1.81 11.77
83.00 1.93 11.36
84.00 1.82 10.71
85.00 1.58 11.12
86.00 1.74 10.53
87.00 1.64 11.16
88.00 1.60 10.93
89.00 1.99 10.80
90.00 2.35 10.58
91.00 2.36 10.63
92.00 2.39 10.59
93.00 2.35 10.30
94.00 2.46 10.21
95.00 2.64 10.39
96.00 2.82 10.69
97.00 2.66 10.39
98.00 2.67 10.20
99.00 2.63 9.96
100.00 2.54 9.87
101.00 2.52 9.76
102.00 2.46 9.77
103.00 2.66 9.61
104.00 2.88 9.49
