0 197
1 189
2 196
3 219
4 218
5 199
6 211
7 211
8 219
9 218
10 182
11 195
12 219
13 213
14 207
15 241
16 209
17 228
18 183
19 221
20 217
21 161
22 202
23 231
24 209
25 185
26 228
27 194
28 201
29 177
30 178
31 215
32 225
33 204
34 194
35 205
36 223
37 202
38 201
39 209
40 181
41 189
42 203
43 230
44 219
45 181
46 259
47 205
48 199
49 221
50 199
51 203
52 231
53 246
54 195
55 231
56 215
57 199
58 197
59 203
60 174
61 211
62 219
63 212
64 212
65 246
66 204
67 207
68 199
69 250
70 192
71 201
72 203
73 220
74 195
75 191
76 218
77 186
78 222
79 203
80 189
81 213
82 176
83 215
84 213
85 193
86 231
87 186
88 213
89 210
90 202
91 195
92 236
93 199
94 226
95 223
96 242
97 186
98 193
99 223
100 223
101 197
102 191
103 206
104 191
105 199
106 190
107 213
108 208
109 211
110 212
111 182
112 203
113 191
114 186
115 190
116 224
117 203
118 190
119 202
120 207
121 230
122 211
123 181
124 181
125 215
126 189
