0 74
1 58
2 69
3 63
4 76
5 71
6 67
7 71
8 72
9 64
10 69
11 68
12 71
13 72
14 60
15 76
16 79
17 68
18 76
19 77
20 71
21 69
22 63
23 71
24 76
25 83
26 79
27 84
28 87
29 87
30 96
31 93
32 93
33 85
34 93
35 89
36 93
37 78
38 75
39 75
40 78
41 80
42 83
43 78
44 77
45 85
46 83
47 78
48 75
49 72
50 63
51 77
52 70
53 60
54 71
55 72
56 66
57 66
58 64
59 65
60 69
61 74
62 72
63 76
64 68
65 83
66 80
67 86
68 65
69 60
70 67
71 71
72 64
73 63
74 74
75 70
76 64
77 77
78 67
79 78
80 72
81 69
82 61
83 59
84 50
85 59
86 58
87 66
88 76
89 68
90 70
91 75
92 66
93 69
94 83
95 66
96 77
97 72
98 71
99 75
100 77
101 65
102 79
103 92
104 73
105 81
106 90
107 92
108 79
109 90
110 74
111 68
112 62
113 65
114 62
115 81
116 72
117 76
118 67
119 64
120 61
121 69
122 73
123 61
124 53
125 59
126 65
127 68
128 67
129 70
130 65
131 79
132 79
133 73
