0 40
1 40
2 38
3 43
4 38
5 40
6 35
7 42
8 36
9 35
10 37
11 34
12 46
13 41
14 37
15 44
16 32
17 31
18 35
19 39
20 41
21 36
22 32
23 33
24 42
25 35
26 43
27 41
28 30
29 37
30 26
31 36
32 39
33 29
34 45
35 36
36 41
37 39
38 39
39 37
40 37
41 29
42 36
43 38
44 40
45 33
46 34
47 33
48 38
49 30
50 41
51 38
52 39
53 42
54 44
55 34
56 38
57 43
58 36
59 39
60 43
61 36
62 39
63 49
64 32
65 46
66 33
67 35
68 31
69 34
70 35
71 35
72 38
73 33
74 28
75 32
76 34
77 40
78 33
79 39
80 39
81 40
82 38
83 44
84 33
85 39
86 38
87 29
88 40
89 37
90 39
91 46
92 35
93 33
94 40
95 33
96 35
97 34
98 34
99 31
100 35
101 42
102 36
103 38
104 34
105 40
106 36
107 33
108 37
109 42
110 37
111 39
112 39
113 45
114 39
115 39
116 36
117 36
118 47
119 37
120 38
121 36
122 31
123 35
124 43
125 41
126 45
127 40
128 35
129 36
130 33
