0 21
1 30
2 28
3 31
4 32
5 33
6 37
7 49
8 66
9 69
10 68
11 78
12 77
13 79
14 91
15 97
16 102
17 84
18 97
19 100
20 95
21 100
22 110
23 104
24 110
25 115
26 126
27 115
28 122
29 117
30 119
31 126
32 125
33 137
34 131
35 132
36 140
37 149
38 172
39 162
40 169
41 162
42 180
43 167
44 170
45 175
46 195
47 194
48 208
49 208
50 206
51 221
52 204
53 223
54 207
55 199
56 204
57 211
58 202
59 204
60 219
61 212
62 207
63 217
64 221
65 211
66 198
67 209
68 206
69 209
70 218
71 216
72 216
73 216
74 205
75 213
76 203
77 211
78 205
79 204
80 219
81 219
82 210
83 225
84 207
85 216
86 206
87 211
88 212
89 206
90 202
91 208
92 212
93 214
94 201
