0 16
1 23
2 27
3 20
4 22
5 40
6 39
7 38
8 39
9 63
10 69
11 72
12 74
13 78
14 80
15 87
16 87
17 86
18 90
19 95
20 95
21 95
22 101
23 101
24 103
25 99
26 99
27 102
28 100
29 100
30 107
31 102
32 109
33 134
34 117
35 128
36 124
37 126
38 135
39 123
40 133
41 135
42 120
43 131
44 123
45 133
46 137
47 143
48 159
49 146
50 145
51 141
52 141
53 144
54 154
55 150
56 175
57 164
58 182
59 176
60 195
61 199
62 214
63 213
64 204
65 220
66 202
67 212
68 214
69 212
70 211
71 209
72 205
73 197
74 209
75 219
76 217
77 211
78 207
79 215
80 203
81 202
82 207
83 201
84 214
85 202
86 211
87 215
88 215
89 209
90 207
91 205
92 214
93 213
94 209
95 201
96 216
97 195
98 213
99 201
100 213
101 208
102 205
103 211
104 197
