0 11
1 17
2 21
3 24
4 21
5 38
6 48
7 53
8 52
9 52
10 48
11 49
12 56
13 54
14 50
15 52
16 55
17 58
18 64
19 59
20 63
21 69
22 65
23 62
24 62
25 58
26 61
27 60
28 60
29 56
30 56
31 59
32 59
33 56
34 59
35 61
36 64
37 66
38 65
39 66
40 69
41 68
42 66
43 68
44 70
45 67
46 64
47 69
48 68
49 74
50 74
51 74
52 73
53 72
54 70
55 71
56 74
57 76
58 71
59 76
60 85
61 88
62 85
63 88
64 88
65 86
66 87
67 87
68 87
69 88
70 86
71 87
72 88
73 88
74 87
75 87
76 88
77 88
78 88
79 87
80 87
81 86
82 88
83 88
84 85
85 86
86 88
87 88
88 87
89 87
90 88
91 87
92 88
93 87
94 87
95 87
96 88
97 88
98 87
99 88
100 86
101 87
102 88
103 87
104 85
