0 3
1 1
2 2
3 1
4 2
5 2
6 3
7 1
8 0
9 0
10 1
11 1
12 2
13 1
14 2
15 0
16 1
17 2
18 2
19 1
20 0
21 4
22 0
23 4
24 4
25 4
26 2
27 3
28 3
29 4
30 3
31 1
32 27
33 29
34 24
35 34
36 35
37 30
38 30
39 32
40 30
41 40
42 41
43 38
44 32
45 39
46 47
47 42
48 41
49 36
50 34
51 38
52 36
53 41
54 42
55 37
56 37
57 39
58 35
59 50
60 57
61 63
62 70
63 70
64 68
65 65
66 75
67 70
68 56
69 70
70 67
71 66
72 73
73 78
74 71
75 72
76 74
77 69
78 78
79 80
80 76
81 81
82 69
83 75
84 83
85 89
86 83
87 85
88 88
89 86
90 85
91 93
92 90
93 95
94 83
95 78
96 89
97 88
98 83
99 100
100 100
101 84
102 95
103 98
104 95
105 86
106 101
107 89
108 93
109 97
110 83
111 93
112 100
113 101
114 99
115 107
116 110
117 105
118 114
119 114
120 117
121 107
122 115
123 109
124 116
125 122
126 116
127 113
128 122
129 126
130 110
131 116
