0 11
1 29
2 29
3 32
4 37
5 39
6 35
7 43
8 35
9 35
10 47
11 41
12 40
13 35
14 33
15 41
16 45
17 54
18 40
19 54
20 43
21 50
22 54
23 67
24 59
25 52
26 63
27 74
28 74
29 70
30 69
31 77
32 77
33 90
34 81
35 62
36 79
37 90
38 98
39 84
40 82
41 90
42 80
43 69
44 92
45 103
46 109
47 85
48 93
49 68
50 80
51 88
52 78
53 99
54 91
55 87
56 90
57 97
58 91
59 77
60 85
61 76
62 86
63 105
64 74
65 79
66 89
67 96
68 99
69 76
70 103
71 105
72 73
73 80
74 76
75 84
76 105
77 90
78 96
79 83
80 97
81 98
82 133
83 103
84 100
85 98
86 86
87 100
88 88
89 116
90 112
91 106
92 102
93 121
94 106
95 113
96 106
97 82
98 109
99 100
100 112
101 142
102 103
103 124
104 100
