0 9
1 19
2 30
3 33
4 30
5 38
6 30
7 39
8 37
9 32
10 39
11 36
12 40
13 41
14 29
15 43
16 37
17 38
18 44
19 46
20 43
21 41
22 54
23 42
24 50
25 42
26 61
27 64
28 61
29 59
30 73
31 69
32 71
33 67
34 71
35 81
36 68
37 67
38 85
39 81
40 83
41 72
42 83
43 71
44 62
45 90
46 79
47 79
48 66
49 69
50 64
51 88
52 89
53 92
54 91
55 68
56 87
57 73
58 78
59 71
60 81
61 74
62 96
63 95
64 91
65 95
66 87
67 92
68 93
69 92
70 101
71 83
72 106
73 91
74 97
75 103
76 89
77 110
78 91
79 103
80 84
81 97
82 103
83 114
84 99
85 121
86 95
87 90
88 110
89 122
90 100
91 117
92 104
93 86
94 97
95 88
96 84
97 103
98 114
99 102
100 101
101 100
102 104
103 105
104 104
105 81
106 115
107 113
108 87
109 112
110 90
111 115
112 82
113 110
114 100
115 136
116 119
117 104
118 131
119 112
120 102
121 90
122 118
123 97
124 121
125 106
126 108
127 110
