0 14
1 24
2 28
3 37
4 40
5 34
6 39
7 41
8 42
9 45
10 37
11 43
12 42
13 32
14 40
15 39
16 44
17 42
18 50
19 45
20 43
21 40
22 56
23 64
24 44
25 79
26 67
27 64
28 81
29 60
30 76
31 75
32 80
33 83
34 57
35 64
36 79
37 85
38 89
39 60
40 61
41 67
42 77
43 60
44 73
45 111
46 80
47 96
48 86
49 78
50 78
51 88
52 97
53 77
54 86
55 87
56 77
57 110
58 107
59 95
60 88
61 84
62 89
63 93
64 95
65 100
66 90
67 88
68 61
69 81
70 108
71 89
72 93
73 83
74 79
75 73
76 84
77 87
78 80
79 105
80 85
81 102
82 96
83 107
84 97
85 95
86 110
87 116
88 101
89 120
90 108
91 125
92 102
93 121
94 113
95 118
96 99
97 97
98 102
99 73
100 108
101 106
102 82
103 91
104 93
105 96
106 104
107 96
