0.00 1.57 30.03
1.00 1.57 30.03
2.00 1.57 30.03
3.00 1.57 30.03
4.00 1.57 30.03
5.00 1.57 30.03
6.00 1.57 30.03
7.00 1.57 30.03
8.00 1.57 30.03
9.00 1.57 30.03
10.00 1.57 30.03
11.00 1.57 30.03
12.00 1.57 30.03
13.00 1.57 30.03
14.00 1.57 30.03
15.00 1.57 30.03
16.00 1.57 30.03
17.00 1.57 30.03
18.00 1.57 30.03
19.00 1.57 30.03
20.00 1.57 30.03
21.00 1.57 29.73
22.00 1.59 29.59
23.00 1.62 29.32
24.00 1.63 29.16
25.00 1.61 28.71
26.00 1.58 28.72
27.00 1.59 28.66
28.00 1.61 28.12
29.00 1.57 28.02
30.00 1.59 28.36
31.00 1.57 28.55
32.00 1.59 28.06
33.00 1.58 27.64
34.00 1.57 27.32
35.00 1.58 27.12
36.00 1.58 26.88
37.00 1.57 26.67
38.00 1.58 26.55
39.00 1.66 26.30
40.00 1.73 26.56
41.00 1.70 26.42
42.00 1.72 26.11
43.00 1.70 26.12
44.00 1.64 25.92
45.00 1.75 25.80
46.00 1.71 25.39
47.00 1.68 25.43
48.00 1.74 25.42
49.00 1.68 25.24
50.00 1.64 25.18
51.00 1.61 24.80
52.00 1.67 24.90
53.00 1.63 24.85
54.00 1.62 25.13
55.00 1.64 24.91
56.00 1.59 24.85
57.00 1.59 24.86
58.00 1.58 24.83
59.00 1.66 24.53
60.00 1.69 24.56
61.00 1.64 24.01
62.00 1.66 24.12
63.00 1.66 24.10
64.00 1.76 24.06
65.00 1.74 24.11
66.00 1.74 24.29
67.00 1.66 24.14
68.00 1.65 23.76
69.00 1.70 23.38
70.00 1.70 23.09
71.00 1.73 22.89
72.00 1.71 22.55
73.00 1.73 22.52
74.00 1.73 22.33
75.00 1.73 22.23
76.00 1.79 22.13
77.00 1.78 21.92
78.00 1.80 22.03
79.00 1.85 21.98
80.00 1.84 22.07
81.00 1.94 21.63
82.00 2.03 21.71
83.00 2.05 21.47
84.00 2.12 21.17
85.00 2.12 21.22
86.00 2.18 21.19
87.00 2.22 21.06
88.00 2.28 20.81
89.00 2.25 20.78
90.00 2.22 20.75
91.00 2.26 20.61
92.00 2.22 20.37
93.00 2.21 20.56
94.00 2.32 20.50
95.00 2.31 20.56
96.00 2.33 20.62
97.00 2.39 20.63
98.00 2.40 20.46
99.00 2.39 20.38
100.00 2.40 20.17
101.00 2.43 20.07
102.00 2.45 19.89
103.00 2.47 19.61
104.00 2.54 19.49
105.00 2.64 19.32
106.00 2.70 19.28
107.00 2.79 19.53
108.00 2.78 19.47
109.00 2.78 19.64
110.00 2.76 19.53
111.00 2.73 19.32
112.00 2.74 19.30
113.00 2.66 19.31
114.00 2.60 19.21
115.00 2.57 19.28
116.00 2.57 19.05
117.00 2.60 18.94
118.00 2.61 18.75
119.00 2.57 18.60
120.00 2.53 18.61
121.00 2.53 18.80
122.00 2.51 18.71
123.00 2.55 18.88
124.00 2.53 19.02
125.00 2.52 19.29
126.00 2.48 19.22
127.00 2.47 19.38
128.00 2.47 19.31
129.00 2.41 19.27
130.00 2.44 19.14
131.00 2.42 19.06
132.00 2.38 18.74
133.00 2.38 18.54
134.00 2.37 18.53
135.00 2.38 18.40
136.00 2.38 18.50
137.00 2.37 18.39
138.00 2.35 18.46
139.00 2.28 18.23
140.00 2.32 18.44
141.00 2.32 18.48
142.00 2.31 18.53
143.00 2.36 18.51
144.00 2.37 18.37
145.00 2.37 18.53
146.00 2.31 18.53
147.00 2.25 18.48
148.00 2.26 18.53
149.00 2.19 18.29
150.00 2.16 18.16
151.00 2.22 18.18
152.00 2.20 18.23
153.00 2.18 18.31
154.00 2.19 18.23
155.00 2.17 18.37
156.00 2.20 18.48
157.00 2.20 18.37
158.00 2.23 18.27
159.00 2.28 18.57
160.00 2.35 18.64
161.00 2.32 18.63
162.00 2.27 18.36
163.00 2.27 18.31
164.00 2.26 18.50
165.00 2.24 18.54
166.00 2.25 18.52
167.00 2.25 18.67
168.00 2.22 18.55
