0.00 2.22 18.55
1.00 2.26 18.58
2.00 2.23 18.50
3.00 2.22 18.46
4.00 2.27 18.35
5.00 2.26 18.30
6.00 2.25 18.38
7.00 2.23 18.19
8.00 2.20 18.25
9.00 2.24 18.32
10.00 2.25 18.58
11.00 2.22 18.71
12.00 2.19 18.65
13.00 2.24 18.58
14.00 2.28 18.83
15.00 2.28 18.60
16.00 2.25 18.49
17.00 2.23 18.56
18.00 2.25 18.56
19.00 2.22 18.54
20.00 2.21 18.70
21.00 2.19 18.79
22.00 2.14 18.91
23.00 2.11 18.85
24.00 2.08 18.87
25.00 2.09 18.93
26.00 2.11 18.99
27.00 2.16 19.05
28.00 2.18 19.01
29.00 2.16 19.02
30.00 2.13 19.18
31.00 2.14 19.18
32.00 2.15 19.25
33.00 2.16 19.01
34.00 2.19 19.22
35.00 2.19 18.99
36.00 2.23 18.98
37.00 2.20 19.25
38.00 2.18 19.33
39.00 2.15 19.21
40.00 2.13 19.21
41.00 2.13 19.36
42.00 2.16 19.14
43.00 2.16 19.10
44.00 2.18 19.22
45.00 2.15 19.27
46.00 2.14 19.27
47.00 2.18 19.27
48.00 2.16 19.19
49.00 2.19 19.31
50.00 2.15 19.29
51.00 2.19 19.44
52.00 2.14 19.27
53.00 2.16 19.42
54.00 2.14 19.37
55.00 2.11 19.26
56.00 2.11 19.23
57.00 2.21 19.33
58.00 2.17 19.09
59.00 2.24 19.35
60.00 2.23 19.19
61.00 2.25 19.29
62.00 2.25 19.34
63.00 2.28 19.26
64.00 2.28 19.12
65.00 2.32 19.20
66.00 2.27 19.19
67.00 2.32 19.19
68.00 2.33 19.33
69.00 2.34 19.26
70.00 2.31 19.27
71.00 2.29 19.18
72.00 2.30 19.24
73.00 2.33 19.31
74.00 2.36 19.47
75.00 2.36 19.35
76.00 2.34 19.14
77.00 2.36 19.11
78.00 2.34 19.16
79.00 2.34 19.17
80.00 2.35 19.25
81.00 2.39 19.28
82.00 2.37 19.43
83.00 2.35 19.47
84.00 2.35 19.64
85.00 2.34 19.82
86.00 2.35 19.68
87.00 2.34 19.67
88.00 2.30 19.55
89.00 2.31 19.52
90.00 2.33 19.50
91.00 2.30 19.44
92.00 2.30 19.44
93.00 2.28 19.57
94.00 2.30 19.34
95.00 2.30 19.50
96.00 2.31 19.52
97.00 2.29 19.37
98.00 2.26 19.49
99.00 2.30 19.64
100.00 2.31 19.62
101.00 2.33 19.55
102.00 2.32 19.69
103.00 2.30 19.45
104.00 2.28 19.47
105.00 2.27 19.30
106.00 2.30 19.33
107.00 2.30 19.48
108.00 2.31 19.45
109.00 2.26 19.33
110.00 2.28 19.43
111.00 2.32 19.50
112.00 2.22 19.43
113.00 2.21 19.43
114.00 2.18 19.42
115.00 2.10 19.33
116.00 2.10 19.40
117.00 2.11 19.49
118.00 2.14 19.46
119.00 2.13 19.38
120.00 2.12 19.19
121.00 2.16 19.14
122.00 2.19 19.23
123.00 2.20 19.22
124.00 2.12 19.11
125.00 2.13 19.03
126.00 2.13 18.95
127.00 2.14 18.94
