0.00 1.67 18.66
1.00 1.66 18.76
2.00 1.68 18.70
3.00 1.66 18.77
4.00 1.65 18.77
5.00 1.62 18.82
6.00 1.63 18.72
7.00 1.62 18.75
8.00 1.64 18.70
9.00 1.60 18.75
10.00 1.60 18.67
11.00 1.59 18.65
12.00 1.61 18.64
13.00 1.60 18.64
14.00 1.61 18.63
15.00 1.60 18.59
16.00 1.60 18.61
17.00 1.58 18.57
18.00 1.58 18.58
19.00 1.58 18.60
20.00 1.59 18.56
21.00 1.59 18.58
22.00 1.60 18.60
23.00 1.61 18.61
24.00 1.61 18.53
25.00 1.62 18.60
26.00 1.62 18.48
27.00 1.63 18.50
28.00 1.61 18.44
29.00 1.59 18.46
30.00 1.59 18.55
31.00 1.59 18.55
32.00 1.60 18.61
33.00 1.63 18.65
34.00 1.65 18.64
35.00 1.65 18.66
36.00 1.67 18.65
37.00 1.68 18.59
38.00 1.66 18.53
39.00 1.69 18.55
40.00 1.70 18.55
41.00 1.69 18.57
42.00 1.68 18.56
43.00 1.68 18.59
44.00 1.65 18.63
45.00 1.63 18.61
46.00 1.63 18.60
47.00 1.65 18.63
48.00 1.64 18.57
49.00 1.61 18.55
50.00 1.59 18.54
51.00 1.62 18.46
52.00 1.61 18.45
53.00 1.62 18.38
54.00 1.63 18.41
55.00 1.62 18.34
56.00 1.60 18.33
57.00 1.60 18.32
58.00 1.58 18.33
59.00 1.58 18.32
60.00 1.58 18.28
61.00 1.57 18.30
62.00 1.58 18.25
63.00 1.59 18.27
64.00 1.57 18.28
65.00 1.58 18.36
66.00 1.58 18.35
67.00 1.58 18.34
68.00 1.58 18.32
69.00 1.58 18.32
70.00 1.58 18.23
71.00 1.58 18.27
72.00 1.58 18.24
73.00 1.60 18.22
74.00 1.60 18.20
75.00 1.60 18.21
76.00 1.61 18.26
77.00 1.61 18.27
78.00 1.60 18.31
79.00 1.61 18.39
80.00 1.60 18.37
81.00 1.61 18.39
82.00 1.60 18.45
83.00 1.60 18.52
84.00 1.60 18.50
85.00 1.61 18.44
86.00 1.64 18.40
87.00 1.66 18.43
88.00 1.63 18.51
89.00 1.62 18.47
90.00 1.63 18.47
91.00 1.64 18.44
92.00 1.63 18.53
93.00 1.63 18.61
94.00 1.62 18.64
95.00 1.62 18.54
96.00 1.61 18.47
97.00 1.62 18.48
98.00 1.61 18.46
99.00 1.62 18.50
100.00 1.61 18.46
101.00 1.60 18.47
102.00 1.59 18.48
103.00 1.57 18.40
104.00 1.60 18.38
105.00 1.60 18.43
106.00 1.59 18.44
107.00 1.60 18.46
108.00 1.59 18.44
109.00 1.61 18.39
110.00 1.61 18.33
111.00 1.64 18.34
112.00 1.67 18.26
113.00 1.69 18.28
114.00 1.69 18.21
115.00 1.68 18.23
116.00 1.68 18.21
117.00 1.70 18.22
118.00 1.70 18.18
119.00 1.72 18.15
120.00 1.72 18.20
121.00 1.71 18.21
122.00 1.71 18.18
123.00 1.69 18.18
124.00 1.68 18.18
125.00 1.69 18.20
126.00 1.67 18.11
127.00 1.67 18.09
128.00 1.67 18.06
129.00 1.70 18.04
130.00 1.70 18.04
131.00 1.71 18.05
132.00 1.69 18.00
133.00 1.69 18.04
134.00 1.69 18.09
135.00 1.69 18.05
136.00 1.69 18.05
137.00 1.67 18.03
138.00 1.69 18.04
139.00 1.69 18.02
