0 125
1 129
2 86
3 134
4 118
5 132
6 135
7 144
8 105
9 118
10 125
11 140
12 106
13 130
14 112
15 127
16 128
17 130
18 127
19 112
20 140
21 120
22 133
23 144
24 116
25 151
26 130
27 177
28 149
29 162
30 133
31 138
32 122
33 140
34 152
35 173
36 184
37 179
38 207
39 205
40 208
41 196
42 185
43 221
44 192
45 208
46 187
47 192
48 187
49 195
50 225
51 219
52 226
53 184
54 237
55 215
56 215
57 194
58 205
59 224
60 195
61 198
62 215
63 241
64 208
65 211
66 222
67 230
68 227
69 205
70 200
71 187
72 224
73 222
74 206
75 220
76 192
77 229
78 223
79 214
80 234
81 199
82 195
83 194
84 176
85 203
86 199
87 214
88 228
89 212
90 235
91 220
92 207
93 227
94 194
95 215
96 208
97 224
98 222
99 207
100 214
101 204
102 215
103 197
104 207
105 180
106 192
107 178
108 228
109 181
110 217
111 228
112 181
