0.00 2.17 20.28
1.00 2.22 20.27
2.00 2.20 20.08
3.00 2.24 20.16
4.00 2.17 19.93
5.00 2.18 19.80
6.00 2.10 19.78
7.00 2.13 19.51
8.00 2.09 19.37
9.00 2.10 19.40
10.00 2.17 19.47
11.00 2.25 19.47
12.00 2.24 19.49
13.00 2.22 19.35
14.00 2.22 19.12
15.00 2.33 18.78
16.00 2.40 18.86
17.00 2.43 18.74
18.00 2.51 18.82
19.00 2.58 18.86
20.00 2.56 18.74
21.00 2.59 18.87
22.00 2.58 18.80
23.00 2.62 18.50
24.00 2.67 18.34
25.00 2.63 18.35
26.00 2.72 18.37
27.00 2.77 18.21
28.00 2.74 18.02
29.00 2.83 18.15
30.00 2.82 18.17
31.00 2.80 18.27
32.00 2.74 18.23
33.00 2.69 18.02
34.00 2.66 17.86
35.00 2.65 17.77
36.00 2.67 17.72
37.00 2.53 17.62
38.00 2.48 17.59
39.00 2.44 17.50
40.00 2.42 17.74
41.00 2.40 17.79
42.00 2.41 17.75
43.00 2.40 17.57
44.00 2.44 17.49
45.00 2.35 17.29
46.00 2.33 17.27
47.00 2.29 17.22
48.00 2.28 17.09
49.00 2.30 17.15
50.00 2.25 16.88
51.00 2.26 16.86
52.00 2.26 16.85
53.00 2.32 17.33
54.00 2.31 17.30
55.00 2.28 17.32
56.00 2.28 17.39
57.00 2.24 17.57
58.00 2.17 17.46
59.00 2.20 17.80
60.00 2.25 17.90
61.00 2.26 17.82
62.00 2.27 17.96
63.00 2.29 17.81
64.00 2.35 17.81
65.00 2.31 17.77
66.00 2.29 17.62
67.00 2.28 17.65
68.00 2.26 17.62
69.00 2.23 17.74
70.00 2.20 17.87
71.00 2.24 17.90
72.00 2.28 18.08
73.00 2.28 18.19
74.00 2.28 17.82
75.00 2.27 17.86
76.00 2.28 17.95
77.00 2.30 18.07
78.00 2.26 18.07
79.00 2.28 18.25
80.00 2.30 18.24
81.00 2.29 18.26
82.00 2.32 18.28
83.00 2.31 18.30
84.00 2.33 18.27
85.00 2.35 18.26
86.00 2.37 18.41
87.00 2.38 18.40
88.00 2.37 18.36
89.00 2.37 18.40
90.00 2.33 18.41
91.00 2.33 18.47
92.00 2.37 18.49
93.00 2.38 18.37
94.00 2.37 18.23
95.00 2.41 18.12
96.00 2.38 18.33
97.00 2.40 18.24
98.00 2.39 18.25
99.00 2.37 18.28
100.00 2.36 18.52
101.00 2.30 18.40
102.00 2.27 18.35
103.00 2.32 18.15
104.00 2.33 18.05
105.00 2.27 18.05
106.00 2.28 18.10
107.00 2.25 18.35
108.00 2.29 18.39
109.00 2.27 18.36
110.00 2.22 18.41
111.00 2.32 18.49
112.00 2.29 18.34
113.00 2.30 18.22
114.00 2.22 18.20
115.00 2.20 18.24
116.00 2.20 18.29
117.00 2.21 18.39
118.00 2.21 18.35
119.00 2.28 18.38
120.00 2.24 18.18
121.00 2.19 18.08
122.00 2.19 18.01
123.00 2.20 17.96
124.00 2.14 17.82
125.00 2.08 17.86
