0.00 1.76 22.73
1.00 1.75 22.67
2.00 1.79 22.38
3.00 1.74 22.24
4.00 1.78 22.31
5.00 1.74 22.36
6.00 1.69 22.42
7.00 1.66 22.15
8.00 1.58 22.14
9.00 1.63 22.17
10.00 1.68 22.08
11.00 1.69 21.98
12.00 1.74 22.17
13.00 1.62 22.10
14.00 1.59 21.83
15.00 1.62 21.52
16.00 1.59 21.50
17.00 1.59 21.55
18.00 1.62 21.33
19.00 1.65 21.28
20.00 1.70 21.39
21.00 1.65 21.47
22.00 1.66 21.54
23.00 1.68 21.53
24.00 1.76 21.45
25.00 1.78 21.28
26.00 1.79 21.16
27.00 1.82 21.26
28.00 1.84 21.48
29.00 1.85 21.15
30.00 1.88 21.02
31.00 1.89 21.08
32.00 1.87 20.59
33.00 1.90 20.67
34.00 1.94 20.43
35.00 1.98 20.41
36.00 1.96 20.20
37.00 1.94 20.16
38.00 1.91 19.93
39.00 1.88 19.67
40.00 1.81 19.37
41.00 1.76 19.22
42.00 1.77 19.12
43.00 1.77 19.04
44.00 1.72 19.04
45.00 1.78 18.91
46.00 1.79 18.87
47.00 1.83 18.69
48.00 1.92 18.56
49.00 2.00 18.65
50.00 2.01 18.58
51.00 1.98 18.37
52.00 1.94 18.38
53.00 1.86 18.40
54.00 1.78 18.23
55.00 1.78 18.13
56.00 1.78 18.15
57.00 1.84 18.34
58.00 1.83 18.29
59.00 1.83 18.22
60.00 1.81 18.28
61.00 1.84 17.96
62.00 1.87 18.00
63.00 1.93 18.02
64.00 1.96 17.81
65.00 1.89 17.63
66.00 1.90 17.69
67.00 1.95 17.44
68.00 2.02 17.46
69.00 2.02 17.38
70.00 1.96 17.25
71.00 2.00 17.45
72.00 1.94 17.63
73.00 1.97 17.56
74.00 1.88 17.27
75.00 1.91 17.29
76.00 1.93 17.19
77.00 1.96 17.20
78.00 1.96 16.96
79.00 1.98 16.98
80.00 2.06 16.89
81.00 2.10 16.69
82.00 2.11 16.68
83.00 2.13 16.65
84.00 2.17 16.45
85.00 2.19 16.47
86.00 2.15 16.37
87.00 2.15 16.19
88.00 2.11 16.28
89.00 2.11 16.15
90.00 2.13 16.16
91.00 2.07 16.38
92.00 2.05 16.44
93.00 2.01 16.44
94.00 2.03 16.31
95.00 2.02 16.35
96.00 2.05 16.51
97.00 2.05 16.57
98.00 2.00 16.52
99.00 2.04 16.52
100.00 2.01 16.61
101.00 2.03 16.56
102.00 2.08 16.78
103.00 2.11 16.62
104.00 2.19 16.75
105.00 2.20 16.93
106.00 2.17 16.96
107.00 2.18 17.12
108.00 2.12 17.08
109.00 2.08 16.99
110.00 2.07 17.10
111.00 2.06 16.98
112.00 2.09 17.14
113.00 2.07 16.98
114.00 2.07 16.88
115.00 2.05 17.04
116.00 2.04 17.05
117.00 2.05 17.18
118.00 2.11 17.19
119.00 2.11 17.27
120.00 2.13 17.28
121.00 2.16 17.28
122.00 2.15 17.11
123.00 2.15 16.89
124.00 2.19 16.98
125.00 2.16 16.93
