0 14
1 29
2 30
3 32
4 33
5 41
6 35
7 36
8 43
9 39
10 45
11 37
12 39
13 45
14 38
15 30
16 43
17 41
18 51
19 39
20 43
21 46
22 51
23 57
24 68
25 67
26 70
27 55
28 62
29 56
30 62
31 78
32 63
33 76
34 68
35 79
36 90
37 83
38 66
39 56
40 64
41 66
42 54
43 86
44 105
45 88
46 74
47 75
48 65
49 88
50 90
51 73
52 87
53 87
54 85
55 82
56 97
57 82
58 94
59 73
60 97
61 87
62 79
63 97
64 97
65 83
66 88
67 87
68 75
69 95
70 72
71 70
72 72
73 81
74 92
75 84
76 87
77 90
78 85
79 82
80 88
81 80
82 99
83 96
84 86
85 92
86 99
87 81
88 114
89 87
90 74
91 102
92 100
93 106
94 88
95 76
96 95
97 99
98 100
99 107
100 87
101 108
102 107
103 129
104 96
105 90
106 118
107 97
108 128
109 117
110 108
111 111
112 129
113 125
114 136
115 122
116 92
117 95
118 103
119 114
120 103
121 113
122 120
123 112
124 110
125 108
126 95
127 118
128 125
129 136
130 119
131 114
132 113
133 157
134 111
135 125
