0 2
1 1
2 0
3 0
4 1
5 0
6 3
7 0
8 0
9 0
10 1
11 3
12 4
13 4
14 2
15 1
16 1
17 4
18 2
19 4
20 4
21 3
22 1
23 3
24 3
25 2
26 4
27 1
28 1
29 4
30 2
31 1
32 0
33 5
34 2
35 4
36 1
37 6
38 3
39 2
40 1
41 3
42 1
43 2
44 3
45 1
46 1
47 1
48 3
49 2
50 1
51 1
52 2
53 1
54 1
55 1
56 3
57 1
58 6
59 4
60 4
61 4
62 1
63 1
64 1
65 1
66 3
67 1
68 1
69 2
70 2
71 0
72 1
73 1
74 2
75 0
76 1
77 1
78 2
79 1
80 3
81 3
82 2
83 1
84 2
85 4
86 4
87 1
88 2
89 2
90 1
91 1
92 0
93 2
94 2
95 0
96 3
97 5
98 2
99 3
100 5
101 2
102 3
103 3
104 5
105 2
106 2
107 3
108 4
109 5
110 2
111 3
112 3
113 2
114 4
115 3
116 1
117 4
118 3
119 1
120 3
121 3
122 2
