0 1
1 1
2 1
3 1
4 4
5 4
6 2
7 1
8 2
9 1
10 0
11 3
12 0
13 1
14 1
15 0
16 3
17 4
18 2
19 2
20 1
21 1
22 1
23 4
24 0
25 2
26 0
27 1
28 1
29 3
30 1
31 2
32 1
33 0
34 1
35 0
36 3
37 2
38 0
39 1
40 1
41 1
42 2
43 0
44 0
45 1
46 2
47 1
48 1
49 2
50 2
51 1
52 0
53 2
54 2
55 3
56 6
57 0
58 2
59 0
60 2
61 2
62 4
63 6
64 1
65 2
66 0
67 1
68 1
69 5
70 6
71 3
72 5
73 1
74 3
75 4
76 3
77 3
78 2
79 0
80 3
81 5
82 3
83 4
84 4
85 0
86 0
87 1
88 2
89 2
90 2
91 4
92 5
93 3
94 0
95 3
96 2
97 3
98 3
99 2
100 4
101 2
102 5
103 2
104 3
105 6
