0 0
1 0
2 1
3 1
4 0
5 0
6 1
7 0
8 1
9 2
10 1
11 1
12 0
13 1
14 0
15 0
16 1
17 1
18 0
19 0
20 0
21 0
22 0
23 15
24 22
25 22
26 25
27 22
28 17
29 23
30 18
31 18
32 21
33 17
34 22
35 23
36 19
37 17
38 14
39 20
40 20
41 21
42 23
43 22
44 23
45 23
46 21
47 29
48 24
49 25
50 25
51 17
52 17
53 20
54 18
55 19
56 19
57 18
58 23
59 26
60 23
61 20
62 24
63 23
64 21
65 15
66 17
67 23
68 19
69 24
70 25
71 22
72 18
73 25
74 20
75 22
76 21
77 27
78 18
79 24
80 16
81 24
82 25
83 20
84 15
85 20
86 19
87 22
88 16
89 26
90 23
91 21
92 19
93 19
94 20
95 16
96 18
97 19
98 28
99 28
100 26
101 34
102 25
103 29
104 24
105 23
106 26
107 20
108 25
109 24
110 24
111 29
112 28
113 21
114 32
115 37
116 29
117 43
118 40
119 45
120 51
121 46
122 41
123 39
124 44
125 42
126 45
127 54
128 43
129 47
130 39
