0 0
1 33
2 35
3 41
4 40
5 36
6 45
7 43
8 55
9 51
10 56
11 62
12 51
13 54
14 53
15 63
16 57
17 57
18 53
19 53
20 58
21 59
22 87
23 79
24 94
25 111
26 108
27 96
28 96
29 105
30 97
31 91
32 108
33 116
34 124
35 119
36 108
37 108
38 127
39 115
40 127
41 134
42 133
43 121
44 135
45 128
46 145
47 142
48 144
49 149
50 148
51 166
52 151
53 177
54 169
55 204
56 173
57 177
58 182
59 203
60 185
61 240
62 245
63 222
64 216
65 240
66 220
67 204
68 202
69 195
70 207
71 191
72 179
73 228
74 199
75 196
76 197
77 213
78 259
79 219
80 212
81 195
82 217
83 239
84 213
85 254
86 230
87 235
88 225
89 246
90 243
91 217
92 224
93 245
94 253
95 227
96 238
97 205
98 227
99 230
100 268
101 223
102 225
103 250
104 236
105 228
106 241
107 246
108 255
109 228
110 227
111 229
112 241
113 221
114 229
115 223
116 204
117 258
118 248
119 240
120 244
121 216
122 243
123 238
124 223
125 246
126 233
127 240
128 239
129 253
130 238
