0 0
1 0
2 0
3 1
4 1
5 0
6 1
7 0
8 1
9 0
10 2
11 1
12 0
13 2
14 1
15 1
16 1
17 0
18 1
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 18
38 25
39 29
40 22
41 36
42 29
43 31
44 37
45 31
46 35
47 50
48 60
49 52
50 62
51 70
52 70
53 65
54 67
55 71
56 69
57 68
58 72
59 75
60 73
61 73
62 71
63 72
64 74
65 71
66 68
67 66
68 74
69 76
70 75
71 73
72 71
73 69
74 76
75 86
76 84
77 75
78 85
79 88
80 86
81 74
82 68
83 84
84 71
85 84
86 91
87 69
88 85
89 85
90 83
91 85
92 88
93 87
94 86
95 99
96 95
97 106
98 94
99 87
100 78
101 94
102 89
103 89
104 75
105 95
106 100
107 92
108 99
109 106
110 103
111 88
112 97
113 92
114 101
115 90
116 92
117 99
118 77
119 103
120 119
121 103
122 96
123 122
124 96
125 103
126 102
127 131
128 110
129 109
