0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 1
42 0
43 0
44 1
45 1
46 2
47 3
48 22
49 20
50 20
51 19
52 26
53 19
54 21
55 25
56 29
57 34
58 39
59 44
60 35
61 38
62 35
63 43
64 41
65 41
66 40
67 40
68 48
69 41
70 53
71 46
72 51
73 45
74 46
75 49
76 52
77 40
78 50
79 47
80 46
81 38
82 50
83 44
84 49
85 47
86 46
87 53
88 46
89 51
90 49
91 48
92 51
93 45
94 56
95 37
96 54
97 49
98 48
99 52
100 43
101 53
102 50
103 41
104 44
105 51
106 44
107 48
108 60
109 49
110 44
111 44
112 57
113 50
114 56
115 57
116 64
117 66
118 65
119 71
120 77
121 64
122 66
123 69
124 66
125 62
126 65
127 61
128 57
129 62
